inspection_id,question_id,result,severity,inspector_note
SI-2025-0355,9,Fail,Low,Pallets staged on pedestrian route near bay 2
SI-2025-0355,10,Pass,,
SI-2025-0355,11,Pass,,
SI-2025-0355,12,Pass,,
SI-2025-0355,13,Pass,,
SI-2025-0355,14,Pass,,
SI-2025-0355,15,Pass,,
SI-2025-0355,16,Pass,,
SI-2025-0355,17,Pass,,
SI-2025-0355,18,Pass,,
SI-2025-0355,19,Pass,,
SI-2025-0355,20,Pass,,
SI-2025-0355,21,Pass,,
SI-2025-0355,22,Pass,,
SI-2025-0355,23,Pass,,
SI-2025-0355,24,Fail,Low,No vehicle warning signage at the north stairwell crossing
SI-2025-0356,1,Pass,,
SI-2025-0356,2,NA,,
SI-2025-0356,3,Pass,,
SI-2025-0356,4,Pass,,
SI-2025-0356,5,Pass,,
SI-2025-0356,6,Fail,Low,Distribution board at bay 2 left open and unlabelled
SI-2025-0356,7,Pass,,
SI-2025-0356,8,Pass,,
SI-2025-0356,9,Pass,,
SI-2025-0356,10,Pass,,
SI-2025-0356,11,Pass,,
SI-2025-0356,12,Fail,Low,Spill kit at loading bay 6 missing absorbent pads
SI-2025-0356,13,Pass,,
SI-2025-0356,14,Pass,,
SI-2025-0356,15,Pass,,
SI-2025-0356,16,Pass,,
SI-2025-0356,17,Pass,,
SI-2025-0356,18,Pass,,
SI-2025-0356,19,Pass,,
SI-2025-0356,20,Pass,,
SI-2025-0356,21,Pass,,
SI-2025-0356,22,Pass,,
SI-2025-0356,23,Pass,,
SI-2025-0356,24,Fail,Low,No vehicle warning signage at the north stairwell crossing
SI-2025-0357,1,Pass,,
SI-2025-0357,2,Pass,,
SI-2025-0357,3,Pass,,
SI-2025-0357,4,Pass,,
SI-2025-0357,5,Pass,,
SI-2025-0357,6,Pass,,
SI-2025-0357,7,Pass,,
SI-2025-0357,8,Pass,,
SI-2025-0357,9,Pass,,
SI-2025-0357,10,Pass,,
SI-2025-0357,11,Pass,,
SI-2025-0357,12,Pass,,
SI-2025-0357,13,Pass,,
SI-2025-0357,14,Pass,,
SI-2025-0357,15,Pass,,
SI-2025-0357,16,Pass,,
SI-2025-0357,17,Pass,,
SI-2025-0357,18,Pass,,
SI-2025-0357,19,Fail,Low,Untagged stepladder in use at the dock office
SI-2025-0357,20,Pass,,
SI-2025-0357,21,Pass,,
SI-2025-0357,22,Pass,,
SI-2025-0357,23,Pass,,
SI-2025-0357,24,Pass,,
SI-2025-0358,1,Fail,High,Fire door at aisle 4 catches on frame and does not latch
SI-2025-0358,2,Pass,,
SI-2025-0358,3,Pass,,
SI-2025-0358,4,Pass,,
SI-2025-0358,5,Fail,Low,PAT label at the mezzanine expired
SI-2025-0358,6,Pass,,
SI-2025-0358,7,Pass,,
SI-2025-0358,8,Pass,,
SI-2025-0358,9,Pass,,
SI-2025-0358,10,Pass,,
SI-2025-0358,11,Pass,,
SI-2025-0358,12,Pass,,
SI-2025-0358,13,Pass,,
SI-2025-0358,14,Pass,,
SI-2025-0358,15,NA,,
SI-2025-0358,16,Pass,,
SI-2025-0358,17,Pass,,
SI-2025-0358,18,Fail,Low,Overloaded top beam at store B
SI-2025-0358,19,Pass,,
SI-2025-0358,20,Pass,,
SI-2025-0358,21,Pass,,
SI-2025-0358,22,Fail,Medium,Walkway markings at bay 2 worn and faded
SI-2025-0358,23,Pass,,
SI-2025-0358,24,Pass,,
SI-2025-0359,1,Pass,,
SI-2025-0359,2,Fail,Medium,Extinguisher at aisle 4 past its service date
SI-2025-0359,3,Pass,,
SI-2025-0359,4,Pass,,
SI-2025-0359,5,Pass,,
SI-2025-0359,6,Pass,,
SI-2025-0359,7,Pass,,
SI-2025-0359,8,Pass,,
SI-2025-0359,9,Pass,,
SI-2025-0359,10,Pass,,
SI-2025-0359,11,Pass,,
SI-2025-0359,12,Fail,Low,Spill kit at the mezzanine missing absorbent pads
SI-2025-0359,13,Pass,,
SI-2025-0359,14,Pass,,
SI-2025-0359,15,Pass,,
SI-2025-0359,16,Pass,,
SI-2025-0359,17,Pass,,
SI-2025-0359,18,Pass,,
SI-2025-0359,19,Pass,,
SI-2025-0359,20,Pass,,
SI-2025-0359,21,Pass,,
SI-2025-0359,22,Pass,,
SI-2025-0359,23,Pass,,
SI-2025-0359,24,Pass,,
SI-2025-0360,1,Pass,,
SI-2025-0360,2,Pass,,
SI-2025-0360,3,Pass,,
SI-2025-0360,4,Pass,,
SI-2025-0360,5,Pass,,
SI-2025-0360,6,Pass,,
SI-2025-0360,7,Pass,,
SI-2025-0360,8,Pass,,
SI-2025-0360,9,Pass,,
SI-2025-0360,10,Pass,,
SI-2025-0360,11,Pass,,
SI-2025-0360,12,Pass,,
SI-2025-0360,13,Pass,,
SI-2025-0360,14,Fail,Low,First-aid kit at loading bay 6 missing dressings
SI-2025-0360,15,Fail,Medium,Operative without hi-vis near the main workshop
SI-2025-0360,16,Pass,,
SI-2025-0360,17,Fail,Medium,Racking tag at the main workshop out of date
SI-2025-0360,18,Pass,,
SI-2025-0360,19,Pass,,
SI-2025-0360,20,Fail,Medium,COSHH register at the mezzanine not updated this quarter
SI-2025-0360,21,Pass,,
SI-2025-0360,22,Pass,,
SI-2025-0360,23,Pass,,
SI-2025-0360,24,Pass,,
SI-2025-0361,1,Pass,,
SI-2025-0361,2,Pass,,
SI-2025-0361,3,Pass,,
SI-2025-0361,4,Pass,,
SI-2025-0361,5,NA,,
SI-2025-0361,6,Pass,,
SI-2025-0361,7,Pass,,
SI-2025-0361,8,Pass,,
SI-2025-0361,9,Fail,High,Pallets staged on pedestrian route near bay 2
SI-2025-0361,10,Pass,,
SI-2025-0361,11,Pass,,
SI-2025-0361,12,Pass,,
SI-2025-0361,13,Pass,,
SI-2025-0361,14,Pass,,
SI-2025-0361,15,Fail,Low,Operative without hi-vis near the dock office
SI-2025-0361,16,Pass,,
SI-2025-0361,17,Pass,,
SI-2025-0361,18,Pass,,
SI-2025-0361,19,Pass,,
SI-2025-0361,20,Pass,,
SI-2025-0361,21,Pass,,
SI-2025-0361,22,Pass,,
SI-2025-0361,23,Fail,Medium,Statutory notice board at the yard gate out of date
SI-2025-0361,24,Pass,,
SI-2025-0362,1,Pass,,
SI-2025-0362,2,Pass,,
SI-2025-0362,3,Pass,,
SI-2025-0362,4,Pass,,
SI-2025-0362,5,Fail,Low,PAT label at the east exit expired
SI-2025-0362,6,Pass,,
SI-2025-0362,7,Pass,,
SI-2025-0362,8,Pass,,
SI-2025-0362,9,Pass,,
SI-2025-0362,10,Pass,,
SI-2025-0362,11,Pass,,
SI-2025-0362,12,Pass,,
SI-2025-0362,13,Pass,,
SI-2025-0362,14,Fail,Low,First-aid kit at store B missing dressings
SI-2025-0362,15,Pass,,
SI-2025-0362,16,Pass,,
SI-2025-0362,17,Pass,,
SI-2025-0362,18,Pass,,
SI-2025-0362,19,Pass,,
SI-2025-0362,20,Pass,,
SI-2025-0362,21,Pass,,
SI-2025-0362,22,Pass,,
SI-2025-0362,23,Pass,,
SI-2025-0362,24,Pass,,
SI-2025-0363,1,Fail,Low,Fire door at the dock office catches on frame and does not latch
SI-2025-0363,2,Pass,,
SI-2025-0363,3,Pass,,
SI-2025-0363,4,Pass,,
SI-2025-0363,5,Pass,,
SI-2025-0363,6,Pass,,
SI-2025-0363,7,Pass,,
SI-2025-0363,8,Pass,,
SI-2025-0363,9,Pass,,
SI-2025-0363,10,Fail,Medium,Waste bins overflowing at store B
SI-2025-0363,11,Pass,,
SI-2025-0363,12,Pass,,
SI-2025-0363,13,Pass,,
SI-2025-0363,14,Pass,,
SI-2025-0363,15,Pass,,
SI-2025-0363,16,Fail,High,Welfare room at the dock office without hot water
SI-2025-0363,17,Pass,,
SI-2025-0363,18,Pass,,
SI-2025-0363,19,Pass,,
SI-2025-0363,20,Pass,,
SI-2025-0363,21,Pass,,
SI-2025-0363,22,Pass,,
SI-2025-0363,23,Pass,,
SI-2025-0363,24,Pass,,
SI-2025-0364,1,Pass,,
SI-2025-0364,2,Pass,,
SI-2025-0364,3,Fail,Medium,Call point at aisle 4 blocked by stored materials
SI-2025-0364,4,Pass,,
SI-2025-0364,5,Pass,,
SI-2025-0364,6,Pass,,
SI-2025-0364,7,Pass,,
SI-2025-0364,8,Pass,,
SI-2025-0364,9,Pass,,
SI-2025-0364,10,Pass,,
SI-2025-0364,11,Pass,,
SI-2025-0364,12,Pass,,
SI-2025-0364,13,Pass,,
SI-2025-0364,14,Pass,,
SI-2025-0364,15,Pass,,
SI-2025-0364,16,Pass,,
SI-2025-0364,17,Pass,,
SI-2025-0364,18,Pass,,
SI-2025-0364,19,NA,,
SI-2025-0364,20,NA,,
SI-2025-0364,21,Pass,,
SI-2025-0364,22,Pass,,
SI-2025-0364,23,Fail,Medium,Statutory notice board at the yard gate out of date
SI-2025-0364,24,Pass,,
SI-2025-0365,1,Pass,,
SI-2025-0365,2,Pass,,
SI-2025-0365,3,Pass,,
SI-2025-0365,4,Pass,,
SI-2025-0365,5,Pass,,
SI-2025-0365,6,Pass,,
SI-2025-0365,7,Pass,,
SI-2025-0365,8,Pass,,
SI-2025-0365,9,Fail,High,Pallets staged on pedestrian route near store B
SI-2025-0365,10,Fail,Low,Waste bins overflowing at aisle 4
SI-2025-0365,11,Pass,,
SI-2025-0365,12,Pass,,
SI-2025-0365,13,Pass,,
SI-2025-0365,14,Fail,Low,First-aid kit at the east exit missing dressings
SI-2025-0365,15,Pass,,
SI-2025-0365,16,Pass,,
SI-2025-0365,17,Pass,,
SI-2025-0365,18,Pass,,
SI-2025-0365,19,Pass,,
SI-2025-0365,20,Pass,,
SI-2025-0365,21,Pass,,
SI-2025-0365,22,Fail,Medium,Walkway markings at the dock office worn and faded
SI-2025-0365,23,Fail,Low,Statutory notice board at level 2 out of date
SI-2025-0365,24,Fail,Low,No vehicle warning signage at store B crossing
SI-2025-0366,1,Pass,,
SI-2025-0366,2,Pass,,
SI-2025-0366,3,Pass,,
SI-2025-0366,4,Fail,Low,Emergency light at loading bay 6 not illuminating on test
SI-2025-0366,5,Pass,,
SI-2025-0366,6,Pass,,
SI-2025-0366,7,Pass,,
SI-2025-0366,8,Pass,,
SI-2025-0366,9,Pass,,
SI-2025-0366,10,Pass,,
SI-2025-0366,11,Pass,,
SI-2025-0366,12,Pass,,
SI-2025-0366,13,Pass,,
SI-2025-0366,14,Fail,Low,First-aid kit at the dock office missing dressings
SI-2025-0366,15,Fail,Medium,Operative without hi-vis near bay 2
SI-2025-0366,16,Pass,,
SI-2025-0366,17,Pass,,
SI-2025-0366,18,Pass,,
SI-2025-0366,19,Pass,,
SI-2025-0366,20,Pass,,
SI-2025-0366,21,Pass,,
SI-2025-0366,22,Pass,,
SI-2025-0366,23,Pass,,
SI-2025-0366,24,Pass,,
SI-2025-0367,1,Pass,,
SI-2025-0367,2,Pass,,
SI-2025-0367,3,Pass,,
SI-2025-0367,4,Pass,,
SI-2025-0367,5,Fail,Low,PAT label at store B expired
SI-2025-0367,6,Fail,Low,Distribution board at the north stairwell left open and unlabelled
SI-2025-0367,7,Pass,,
SI-2025-0367,8,Pass,,
SI-2025-0367,9,Fail,Low,Pallets staged on pedestrian route near the east exit
SI-2025-0367,10,Pass,,
SI-2025-0367,11,Pass,,
SI-2025-0367,12,Pass,,
SI-2025-0367,13,Pass,,
SI-2025-0367,14,Pass,,
SI-2025-0367,15,Pass,,
SI-2025-0367,16,Pass,,
SI-2025-0367,17,Fail,Medium,Racking tag at the north stairwell out of date
SI-2025-0367,18,Pass,,
SI-2025-0367,19,Pass,,
SI-2025-0367,20,Pass,,
SI-2025-0367,21,Pass,,
SI-2025-0367,22,Pass,,
SI-2025-0367,23,Fail,Low,Statutory notice board at aisle 4 out of date
SI-2025-0367,24,Pass,,
SI-2025-0368,1,Pass,,
SI-2025-0368,2,Pass,,
SI-2025-0368,3,Pass,,
SI-2025-0368,4,NA,,
SI-2025-0368,5,Pass,,
SI-2025-0368,6,Pass,,
SI-2025-0368,7,Pass,,
SI-2025-0368,8,NA,,
SI-2025-0368,9,Pass,,
SI-2025-0368,10,Pass,,
SI-2025-0368,11,Pass,,
SI-2025-0368,12,Pass,,
SI-2025-0368,13,Pass,,
SI-2025-0368,14,Pass,,
SI-2025-0368,15,Pass,,
SI-2025-0368,16,Pass,,
SI-2025-0368,17,Pass,,
SI-2025-0368,18,Pass,,
SI-2025-0368,19,Pass,,
SI-2025-0368,20,Pass,,
SI-2025-0368,21,Pass,,
SI-2025-0368,22,Pass,,
SI-2025-0368,23,Pass,,
SI-2025-0368,24,Pass,,
SI-2025-0369,1,NA,,
SI-2025-0369,2,Pass,,
SI-2025-0369,3,Pass,,
SI-2025-0369,4,NA,,
SI-2025-0369,5,Pass,,
SI-2025-0369,6,NA,,
SI-2025-0369,7,Fail,Medium,Damaged extension lead in use at the mezzanine
SI-2025-0369,8,Pass,,
SI-2025-0369,9,Pass,,
SI-2025-0369,10,Pass,,
SI-2025-0369,11,Pass,,
SI-2025-0369,12,Pass,,
SI-2025-0369,13,Pass,,
SI-2025-0369,14,Fail,Low,First-aid kit at aisle 4 missing dressings
SI-2025-0369,15,Pass,,
SI-2025-0369,16,Pass,,
SI-2025-0369,17,NA,,
SI-2025-0369,18,Pass,,
SI-2025-0369,19,Pass,,
SI-2025-0369,20,Pass,,
SI-2025-0369,21,Pass,,
SI-2025-0369,22,Pass,,
SI-2025-0369,23,Fail,Low,Statutory notice board at aisle 4 out of date
SI-2025-0369,24,Fail,Low,No vehicle warning signage at level 2 crossing
SI-2025-0370,1,Pass,,
SI-2025-0370,2,Pass,,
SI-2025-0370,3,Fail,Medium,Call point at aisle 4 blocked by stored materials
SI-2025-0370,4,Pass,,
SI-2025-0370,5,Pass,,
SI-2025-0370,6,Pass,,
SI-2025-0370,7,Pass,,
SI-2025-0370,8,Pass,,
SI-2025-0370,9,Pass,,
SI-2025-0370,10,Pass,,
SI-2025-0370,11,Pass,,
SI-2025-0370,12,Pass,,
SI-2025-0370,13,Pass,,
SI-2025-0370,14,Pass,,
SI-2025-0370,15,Pass,,
SI-2025-0370,16,Pass,,
SI-2025-0370,17,Pass,,
SI-2025-0370,18,Pass,,
SI-2025-0370,19,NA,,
SI-2025-0370,20,Pass,,
SI-2025-0370,21,Pass,,
SI-2025-0370,22,Pass,,
SI-2025-0370,23,Pass,,
SI-2025-0370,24,Pass,,
SI-2025-0371,1,Pass,,
SI-2025-0371,2,Pass,,
SI-2025-0371,3,Pass,,
SI-2025-0371,4,Pass,,
SI-2025-0371,5,Pass,,
SI-2025-0371,6,Pass,,
SI-2025-0371,7,Pass,,
SI-2025-0371,8,Pass,,
SI-2025-0371,9,Pass,,
SI-2025-0371,10,Pass,,
SI-2025-0371,11,Pass,,
SI-2025-0371,12,Pass,,
SI-2025-0371,13,Pass,,
SI-2025-0371,14,Pass,,
SI-2025-0371,15,Pass,,
SI-2025-0371,16,Pass,,
SI-2025-0371,17,Pass,,
SI-2025-0371,18,Pass,,
SI-2025-0371,19,Pass,,
SI-2025-0371,20,Pass,,
SI-2025-0371,21,Pass,,
SI-2025-0371,22,Pass,,
SI-2025-0371,23,Fail,Low,Statutory notice board at the north stairwell out of date
SI-2025-0371,24,Pass,,
SI-2025-0372,1,Pass,,
SI-2025-0372,2,Pass,,
SI-2025-0372,3,Pass,,
SI-2025-0372,4,Pass,,
SI-2025-0372,5,Pass,,
SI-2025-0372,6,Pass,,
SI-2025-0372,7,Pass,,
SI-2025-0372,8,Pass,,
SI-2025-0372,9,Pass,,
SI-2025-0372,10,Pass,,
SI-2025-0372,11,NA,,
SI-2025-0372,12,Pass,,
SI-2025-0372,13,Pass,,
SI-2025-0372,14,Pass,,
SI-2025-0372,15,Pass,,
SI-2025-0372,16,Pass,,
SI-2025-0372,17,Fail,Low,Racking tag at the welfare cabin out of date
SI-2025-0372,18,Pass,,
SI-2025-0372,19,Fail,Medium,Untagged stepladder in use at aisle 4
SI-2025-0372,20,Pass,,
SI-2025-0372,21,Fail,Medium,Escape route sign above level 2 obscured by stock
SI-2025-0372,22,Fail,Low,Walkway markings at bay 2 worn and faded
SI-2025-0372,23,Pass,,
SI-2025-0372,24,Pass,,
SI-2025-0373,1,Pass,,
SI-2025-0373,2,Pass,,
SI-2025-0373,3,Pass,,
SI-2025-0373,4,Pass,,
SI-2025-0373,5,NA,,
SI-2025-0373,6,Pass,,
SI-2025-0373,7,Fail,Low,Damaged extension lead in use at bay 2
SI-2025-0373,8,Fail,Low,Isolation switch at the north stairwell obstructed
SI-2025-0373,9,Pass,,
SI-2025-0373,10,Pass,,
SI-2025-0373,11,Pass,,
SI-2025-0373,12,Pass,,
SI-2025-0373,13,Pass,,
SI-2025-0373,14,Pass,,
SI-2025-0373,15,Pass,,
SI-2025-0373,16,Pass,,
SI-2025-0373,17,Pass,,
SI-2025-0373,18,Pass,,
SI-2025-0373,19,Pass,,
SI-2025-0373,20,Pass,,
SI-2025-0373,21,NA,,
SI-2025-0373,22,Pass,,
SI-2025-0373,23,Pass,,
SI-2025-0373,24,Pass,,
SI-2025-0374,1,Pass,,
SI-2025-0374,2,Pass,,
SI-2025-0374,3,Pass,,
SI-2025-0374,4,Pass,,
SI-2025-0374,5,Pass,,
SI-2025-0374,6,Pass,,
SI-2025-0374,7,Pass,,
SI-2025-0374,8,Pass,,
SI-2025-0374,9,Pass,,
SI-2025-0374,10,Pass,,
SI-2025-0374,11,Pass,,
SI-2025-0374,12,Pass,,
SI-2025-0374,13,Pass,,
SI-2025-0374,14,Pass,,
SI-2025-0374,15,Fail,Low,Operative without hi-vis near aisle 4
SI-2025-0374,16,Fail,Medium,Welfare room at the dock office without hot water
SI-2025-0374,17,Fail,High,Racking tag at loading bay 6 out of date
SI-2025-0374,18,Pass,,
SI-2025-0374,19,Pass,,
SI-2025-0374,20,Pass,,
SI-2025-0374,21,Pass,,
SI-2025-0374,22,Fail,Low,Walkway markings at level 2 worn and faded
SI-2025-0374,23,Pass,,
SI-2025-0374,24,Fail,Low,No vehicle warning signage at the east exit crossing
SI-2025-0375,1,Pass,,
SI-2025-0375,2,Fail,Medium,Extinguisher at the welfare cabin past its service date
SI-2025-0375,3,Pass,,
SI-2025-0375,4,Pass,,
SI-2025-0375,5,Fail,Medium,PAT label at the welfare cabin expired
SI-2025-0375,6,Pass,,
SI-2025-0375,7,Pass,,
SI-2025-0375,8,Pass,,
SI-2025-0375,9,Pass,,
SI-2025-0375,10,Pass,,
SI-2025-0375,11,Pass,,
SI-2025-0375,12,Pass,,
SI-2025-0375,13,Pass,,
SI-2025-0375,14,Pass,,
SI-2025-0375,15,Pass,,
SI-2025-0375,16,Pass,,
SI-2025-0375,17,Pass,,
SI-2025-0375,18,Pass,,
SI-2025-0375,19,Pass,,
SI-2025-0375,20,Pass,,
SI-2025-0375,21,Pass,,
SI-2025-0375,22,Pass,,
SI-2025-0375,23,Pass,,
SI-2025-0375,24,Pass,,
SI-2025-0376,1,NA,,
SI-2025-0376,2,Pass,,
SI-2025-0376,3,Pass,,
SI-2025-0376,4,Pass,,
SI-2025-0376,5,Pass,,
SI-2025-0376,6,Pass,,
SI-2025-0376,7,Pass,,
SI-2025-0376,8,Pass,,
SI-2025-0376,9,NA,,
SI-2025-0376,10,Pass,,
SI-2025-0376,11,Pass,,
SI-2025-0376,12,Pass,,
SI-2025-0376,13,Pass,,
SI-2025-0376,14,Fail,Low,First-aid kit at bay 2 missing dressings
SI-2025-0376,15,Pass,,
SI-2025-0376,16,Fail,Medium,Welfare room at aisle 4 without hot water
SI-2025-0376,17,Pass,,
SI-2025-0376,18,Pass,,
SI-2025-0376,19,Pass,,
SI-2025-0376,20,Pass,,
SI-2025-0376,21,Pass,,
SI-2025-0376,22,Pass,,
SI-2025-0376,23,Pass,,
SI-2025-0376,24,Pass,,
SI-2025-0377,1,Pass,,
SI-2025-0377,2,NA,,
SI-2025-0377,3,Pass,,
SI-2025-0377,4,Pass,,
SI-2025-0377,5,Pass,,
SI-2025-0377,6,Pass,,
SI-2025-0377,7,Pass,,
SI-2025-0377,8,Pass,,
SI-2025-0377,9,Pass,,
SI-2025-0377,10,Pass,,
SI-2025-0377,11,Pass,,
SI-2025-0377,12,Pass,,
SI-2025-0377,13,Pass,,
SI-2025-0377,14,Pass,,
SI-2025-0377,15,Fail,Low,Operative without hi-vis near store B
SI-2025-0377,16,Pass,,
SI-2025-0377,17,Pass,,
SI-2025-0377,18,Pass,,
SI-2025-0377,19,Pass,,
SI-2025-0377,20,Fail,Low,COSHH register at the north stairwell not updated this quarter
SI-2025-0377,21,Pass,,
SI-2025-0377,22,Pass,,
SI-2025-0377,23,Pass,,
SI-2025-0377,24,Fail,Medium,No vehicle warning signage at the main workshop crossing
SI-2025-0378,1,Pass,,
SI-2025-0378,2,Pass,,
SI-2025-0378,3,Pass,,
SI-2025-0378,4,Pass,,
SI-2025-0378,5,Pass,,
SI-2025-0378,6,Pass,,
SI-2025-0378,7,Pass,,
SI-2025-0378,8,Pass,,
SI-2025-0378,9,Pass,,
SI-2025-0378,10,Pass,,
SI-2025-0378,11,Pass,,
SI-2025-0378,12,Pass,,
SI-2025-0378,13,Pass,,
SI-2025-0378,14,Fail,Low,First-aid kit at the main workshop missing dressings
SI-2025-0378,15,Pass,,
SI-2025-0378,16,Pass,,
SI-2025-0378,17,Pass,,
SI-2025-0378,18,Pass,,
SI-2025-0378,19,Pass,,
SI-2025-0378,20,Pass,,
SI-2025-0378,21,Pass,,
SI-2025-0378,22,Pass,,
SI-2025-0378,23,NA,,
SI-2025-0378,24,Pass,,
SI-2025-0379,1,Fail,Low,Fire door at the east exit catches on frame and does not latch
SI-2025-0379,2,Pass,,
SI-2025-0379,3,Pass,,
SI-2025-0379,4,Pass,,
SI-2025-0379,5,Fail,Low,PAT label at the welfare cabin expired
SI-2025-0379,6,Pass,,
SI-2025-0379,7,Pass,,
SI-2025-0379,8,Pass,,
SI-2025-0379,9,Fail,High,Pallets staged on pedestrian route near the dock office
SI-2025-0379,10,Pass,,
SI-2025-0379,11,Pass,,
SI-2025-0379,12,Pass,,
SI-2025-0379,13,NA,,
SI-2025-0379,14,Fail,Medium,First-aid kit at the east exit missing dressings
SI-2025-0379,15,Pass,,
SI-2025-0379,16,Pass,,
SI-2025-0379,17,Pass,,
SI-2025-0379,18,Fail,Low,Overloaded top beam at loading bay 6
SI-2025-0379,19,Pass,,
SI-2025-0379,20,Pass,,
SI-2025-0379,21,Pass,,
SI-2025-0379,22,Pass,,
SI-2025-0379,23,Pass,,
SI-2025-0379,24,Pass,,
SI-2025-0380,1,Pass,,
SI-2025-0380,2,Pass,,
SI-2025-0380,3,Pass,,
SI-2025-0380,4,Pass,,
SI-2025-0380,5,Pass,,
SI-2025-0380,6,Pass,,
SI-2025-0380,7,Pass,,
SI-2025-0380,8,Pass,,
SI-2025-0380,9,Pass,,
SI-2025-0380,10,NA,,
SI-2025-0380,11,Pass,,
SI-2025-0380,12,Pass,,
SI-2025-0380,13,NA,,
SI-2025-0380,14,Pass,,
SI-2025-0380,15,Pass,,
SI-2025-0380,16,Pass,,
SI-2025-0380,17,Pass,,
SI-2025-0380,18,Pass,,
SI-2025-0380,19,Pass,,
SI-2025-0380,20,Pass,,
SI-2025-0380,21,Pass,,
SI-2025-0380,22,Pass,,
SI-2025-0380,23,Pass,,
SI-2025-0380,24,Pass,,
SI-2025-0381,1,Pass,,
SI-2025-0381,2,Fail,Low,Extinguisher at the yard gate past its service date
SI-2025-0381,3,Fail,Low,Call point at loading bay 6 blocked by stored materials
SI-2025-0381,4,Pass,,
SI-2025-0381,5,Pass,,
SI-2025-0381,6,Pass,,
SI-2025-0381,7,Pass,,
SI-2025-0381,8,Pass,,
SI-2025-0381,9,Pass,,
SI-2025-0381,10,Pass,,
SI-2025-0381,11,Fail,Low,Work bench at the main workshop cluttered with offcuts
SI-2025-0381,12,Fail,High,Spill kit at level 2 missing absorbent pads
SI-2025-0381,13,Pass,,
SI-2025-0381,14,Pass,,
SI-2025-0381,15,Fail,Medium,Operative without hi-vis near the mezzanine
SI-2025-0381,16,Pass,,
SI-2025-0381,17,Pass,,
SI-2025-0381,18,NA,,
SI-2025-0381,19,Pass,,
SI-2025-0381,20,Pass,,
SI-2025-0381,21,Fail,Medium,Escape route sign above the dock office obscured by stock
SI-2025-0381,22,Pass,,
SI-2025-0381,23,Fail,Low,Statutory notice board at bay 2 out of date
SI-2025-0381,24,Pass,,
SI-2025-0382,1,Pass,,
SI-2025-0382,2,Pass,,
SI-2025-0382,3,Pass,,
SI-2025-0382,4,Pass,,
SI-2025-0382,5,Pass,,
SI-2025-0382,6,Pass,,
SI-2025-0382,7,Pass,,
SI-2025-0382,8,Pass,,
SI-2025-0382,9,Pass,,
SI-2025-0382,10,Pass,,
SI-2025-0382,11,Pass,,
SI-2025-0382,12,Pass,,
SI-2025-0382,13,Pass,,
SI-2025-0382,14,Fail,Medium,First-aid kit at the mezzanine missing dressings
SI-2025-0382,15,Pass,,
SI-2025-0382,16,Fail,Medium,Welfare room at the main workshop without hot water
SI-2025-0382,17,Pass,,
SI-2025-0382,18,Pass,,
SI-2025-0382,19,Pass,,
SI-2025-0382,20,Pass,,
SI-2025-0382,21,Pass,,
SI-2025-0382,22,Pass,,
SI-2025-0382,23,NA,,
SI-2025-0382,24,Pass,,
SI-2025-0383,1,Pass,,
SI-2025-0383,2,Fail,Medium,Extinguisher at loading bay 6 past its service date
SI-2025-0383,3,Pass,,
SI-2025-0383,4,Pass,,
SI-2025-0383,5,Pass,,
SI-2025-0383,6,Pass,,
SI-2025-0383,7,NA,,
SI-2025-0383,8,Pass,,
SI-2025-0383,9,Pass,,
SI-2025-0383,10,Pass,,
SI-2025-0383,11,Pass,,
SI-2025-0383,12,Pass,,
SI-2025-0383,13,Pass,,
SI-2025-0383,14,Pass,,
SI-2025-0383,15,Pass,,
SI-2025-0383,16,Pass,,
SI-2025-0383,17,Pass,,
SI-2025-0383,18,Pass,,
SI-2025-0383,19,NA,,
SI-2025-0383,20,Fail,Medium,COSHH register at aisle 4 not updated this quarter
SI-2025-0383,21,Pass,,
SI-2025-0383,22,Pass,,
SI-2025-0383,23,Pass,,
SI-2025-0383,24,Pass,,
SI-2025-0384,1,Pass,,
SI-2025-0384,2,Pass,,
SI-2025-0384,3,Pass,,
SI-2025-0384,4,Fail,Low,Emergency light at the yard gate not illuminating on test
SI-2025-0384,5,Pass,,
SI-2025-0384,6,Pass,,
SI-2025-0384,7,Pass,,
SI-2025-0384,8,Pass,,
SI-2025-0384,9,Pass,,
SI-2025-0384,10,Pass,,
SI-2025-0384,11,Fail,Low,Work bench at store B cluttered with offcuts
SI-2025-0384,12,Pass,,
SI-2025-0384,13,Pass,,
SI-2025-0384,14,Fail,Low,First-aid kit at aisle 4 missing dressings
SI-2025-0384,15,Pass,,
SI-2025-0384,16,Pass,,
SI-2025-0384,17,Pass,,
SI-2025-0384,18,Pass,,
SI-2025-0384,19,Fail,Low,Untagged stepladder in use at the east exit
SI-2025-0384,20,Pass,,
SI-2025-0384,21,Fail,Low,Escape route sign above level 2 obscured by stock
SI-2025-0384,22,Pass,,
SI-2025-0384,23,Pass,,
SI-2025-0384,24,Pass,,
SI-2025-0385,1,Pass,,
SI-2025-0385,2,Pass,,
SI-2025-0385,3,Pass,,
SI-2025-0385,4,Pass,,
SI-2025-0385,5,NA,,
SI-2025-0385,6,Pass,,
SI-2025-0385,7,Pass,,
SI-2025-0385,8,Pass,,
SI-2025-0385,9,Pass,,
SI-2025-0385,10,Pass,,
SI-2025-0385,11,Fail,Medium,Work bench at the mezzanine cluttered with offcuts
SI-2025-0385,12,Pass,,
SI-2025-0385,13,Pass,,
SI-2025-0385,14,Pass,,
SI-2025-0385,15,Pass,,
