month_key,scenario,entity,service_line,account_code,client,amount
202506,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-123412
202506,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-35693
202506,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9260
202506,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,172214
202506,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-89195
202506,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-25797
202506,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6693
202506,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,114809
202506,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55256
202506,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-15981
202506,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4146
202506,Actual,LLP,Advisory,REV-ADV,Oakline Foods,397049
202506,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-204823
202506,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59239
202506,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15369
202506,Actual,LLP,Advisory,REV-ADV,Bramwell Media,344428
202506,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-132234
202506,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38245
202506,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-9922
202506,Actual,LLP,Advisory,REV-ADV,Marrow Klein,224835
202506,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-81375
202506,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23536
202506,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6106
202506,Actual,LLP,Advisory,REV-ADV,Vantis Retail,162646
202506,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61252
202506,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17715
202506,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4596
202506,Actual,PRJ,Projects,REV-PRJ,Harding & Co,449670
202506,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-221837
202506,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64160
202506,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16645
202506,Actual,PRJ,Projects,REV-PRJ,Delphi Works,229619
202506,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-118328
202506,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34223
202506,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8879
202506,Actual,PRJ,Projects,REV-PRJ,Corven Group,172214
202506,Actual,PRJ,Projects,DC-STAFF,Corven Group,-86221
202506,Actual,PRJ,Projects,DC-SUBS,Corven Group,-24937
202506,Actual,PRJ,Projects,DC-EXP,Corven Group,-6470
202506,Actual,LLP,Support,REV-SUP,Kelby Foods,143512
202506,Actual,LLP,Support,DC-STAFF,Kelby Foods,-73536
202506,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21268
202506,Actual,LLP,Support,DC-EXP,Kelby Foods,-5518
202506,Actual,LLP,Support,REV-SUP,ASHFIELD CARE,105242
202506,Actual,LLP,Support,DC-STAFF,Ashfield Care,-54697
202506,Actual,LLP,Support,DC-SUBS,Ashfield Care,-15820
202506,Actual,LLP,Support,DC-EXP,Ashfield Care,-4104
202506,Actual,LLP,Support,REV-SUP,Nyle Distribution,95674
202506,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53231
202506,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15396
202506,Actual,LLP,Support,DC-EXP,Nyle Distribution,-3994
202506,Actual,LLP,Support,REV-SUP,Castleton Retail,87064
202506,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40144
202506,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11611
202506,Actual,LLP,Support,DC-EXP,Castleton Retail,-3012
202506,Actual,LLP,Central,OH-ADMIN,,-267888
202506,Actual,MSL,Central,OH-ADMIN,,-160733
202506,Actual,PRJ,Central,OH-ADMIN,,-107155
202506,Actual,LLP,Central,OH-PREM,,-86107
202506,Actual,MSL,Central,OH-PREM,,-51664
202506,Actual,PRJ,Central,OH-PREM,,-34443
202506,Actual,LLP,Central,OH-TECH,,-69364
202506,Actual,MSL,Central,OH-TECH,,-41618
202506,Actual,PRJ,Central,OH-TECH,,-27746
202506,Actual,LLP,Central,OH-MKT,,-28702
202506,Actual,MSL,Central,OH-MKT,,-17221
202506,Actual,PRJ,Central,OH-MKT,,-11481
202506,Actual,LLP,Central,OH-PROF,,-14351
202506,Actual,MSL,Central,OH-PROF,,-8611
202506,Actual,PRJ,Central,OH-PROF,,-5740
202506,Actual,LLP,Central,OH-DEP,,-11959
202506,Actual,MSL,Central,OH-DEP,,-7176
202506,Actual,PRJ,Central,OH-DEP,,-4784
202506,Actual,LLP,Central,OH-OTHER,,-11003
202506,Actual,MSL,Central,OH-OTHER,,-6602
202506,Actual,PRJ,Central,OH-OTHER,,-4401
202506,Budget,MSL,Managed Services,REV-MAN,Peverel Group,671486
202506,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-269143
202506,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77842
202506,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20195
202506,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,545582
202506,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-226677
202506,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65560
202506,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-17009
202506,Budget,MSL,Managed Services,REV-MAN,Trentham Group,314759
202506,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-133083
202506,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38490
202506,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9986
202506,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,188855
202506,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-96461
202506,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27899
202506,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7238
202506,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,125904
202506,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59693
202506,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17265
202506,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4479
202506,Budget,LLP,Advisory,REV-ADV,Oakline Foods,435805
202506,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-221793
202506,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-64147
202506,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16642
202506,Budget,LLP,Advisory,REV-ADV,Bramwell Media,378048
202506,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-142519
202506,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-41220
202506,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10694
202506,Budget,LLP,Advisory,REV-ADV,Marrow Klein,246781
202506,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-87606
202506,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25338
202506,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6573
202506,Budget,LLP,Advisory,REV-ADV,Vantis Retail,178523
202506,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65992
202506,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-19086
202506,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4952
202506,Budget,PRJ,Projects,REV-PRJ,Harding & Co,441390
202506,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-203643
202506,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58898
202506,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15280
202506,Budget,PRJ,Projects,REV-PRJ,Delphi Works,225391
202506,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108944
202506,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31509
202506,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8175
202506,Budget,PRJ,Projects,REV-PRJ,Corven Group,169043
202506,Budget,PRJ,Projects,DC-STAFF,Corven Group,-79230
202506,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22915
202506,Budget,PRJ,Projects,DC-EXP,Corven Group,-5945
202506,Budget,LLP,Support,REV-SUP,Kelby Foods,150309
202506,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75879
202506,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21946
202506,Budget,LLP,Support,DC-EXP,Kelby Foods,-5693
202506,Budget,LLP,Support,REV-SUP,Ashfield Care,110226
202506,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56452
202506,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16327
202506,Budget,LLP,Support,DC-EXP,Ashfield Care,-4236
202506,Budget,LLP,Support,REV-SUP,Nyle Distribution,100206
202506,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54993
202506,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15905
202506,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4126
202506,Budget,LLP,Support,REV-SUP,Castleton Retail,91187
202506,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41354
202506,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11961
202506,Budget,LLP,Support,DC-EXP,Castleton Retail,-3103
202506,Budget,LLP,Central,OH-ADMIN,,-252691
202506,Budget,MSL,Central,OH-ADMIN,,-151614
202506,Budget,PRJ,Central,OH-ADMIN,,-101076
202506,Budget,LLP,Central,OH-PREM,,-85040
202506,Budget,MSL,Central,OH-PREM,,-51024
202506,Budget,PRJ,Central,OH-PREM,,-34016
202506,Budget,LLP,Central,OH-TECH,,-72892
202506,Budget,MSL,Central,OH-TECH,,-43735
202506,Budget,PRJ,Central,OH-TECH,,-29157
202506,Budget,LLP,Central,OH-MKT,,-43735
202506,Budget,MSL,Central,OH-MKT,,-26241
202506,Budget,PRJ,Central,OH-MKT,,-17494
202506,Budget,LLP,Central,OH-PROF,,-21867
202506,Budget,MSL,Central,OH-PROF,,-13120
202506,Budget,PRJ,Central,OH-PROF,,-8747
202506,Budget,LLP,Central,OH-OTHER,,-48594
202506,Budget,MSL,Central,OH-OTHER,,-29157
202506,Budget,PRJ,Central,OH-OTHER,,-19438
202507,Actual,MSL,Managed Services,REV-MAN,Peverel Group,632595
202507,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-258087
202507,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-74644
202507,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-19365
202507,Actual,MSL,Managed Services,REV-MAN,Castleton Retail,513983
202507,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-217230
202507,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-62828
202507,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-16300
202507,Actual,MSL,Managed Services,REV-MAN,Trentham Group,296529
202507,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-127499
202507,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-36876
202507,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9567
202507,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,177917
202507,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-92149
202507,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-26652
202507,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6914
202507,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,118611
202507,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-57085
202507,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16510
202507,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4283
202507,Actual,LLP,Advisory,REV-ADV,Oakline Foods,410198
202507,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-211607
202507,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-61201
202507,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15878
202507,Actual,LLP,Advisory,REV-ADV,Bramwell Media,355834
202507,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-136613
202507,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-39512
202507,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-10251
202507,Actual,LLP,Advisory,REV-ADV,Marrow Klein,232281
202507,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-84070
202507,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-24315
202507,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6308
202507,Actual,LLP,Advisory,REV-ADV,Vantis Retail,168033
202507,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-63280
202507,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-18302
202507,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4748
202507,Actual,PRJ,Projects,REV-PRJ,Harding & Co,464562
202507,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-229184
202507,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-66285
202507,Actual,PRJ,Projects,DC-EXP,Harding & Co,-17197
202507,Actual,PRJ,Projects,REV-PRJ,Delphi Works,237223
202507,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-122247
202507,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-35356
202507,Actual,PRJ,Projects,DC-EXP,Delphi Works,-9173
202507,Actual,PRJ,Projects,REV-PRJ,Corven Group,177917
202507,Actual,PRJ,Projects,DC-STAFF,Corven Group,-89077
202507,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25763
202507,Actual,PRJ,Projects,DC-EXP,Corven Group,-6684
202507,Actual,LLP,Support,REV-SUP,Kelby Foods,148264
202507,Actual,LLP,Support,DC-STAFF,Kelby Foods,-75971
202507,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21972
202507,Actual,LLP,Support,DC-EXP,Kelby Foods,-5700
202507,Actual,LLP,Support,REV-SUP,Ashfield Care,108727
202507,Actual,LLP,Support,DC-STAFF,Ashfield Care,-56509
202507,Actual,LLP,Support,DC-SUBS,Ashfield Care,-16344
202507,Actual,LLP,Support,DC-EXP,Ashfield Care,-4240
202507,Actual,LLP,Support,REV-SUP,Nyle Distribution,98843
202507,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-54994
202507,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15906
202507,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4126
202507,Actual,LLP,Support,REV-SUP,Castleton Retail,89947
202507,Actual,LLP,Support,DC-STAFF,Castleton Retail,-41474
202507,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11995
202507,Actual,LLP,Support,DC-EXP,Castleton Retail,-3112
202507,Actual,LLP,Central,OH-ADMIN,,-276760
202507,Actual,MSL,Central,OH-ADMIN,,-166056
202507,Actual,PRJ,Central,OH-ADMIN,,-110704
202507,Actual,LLP,Central,OH-PREM,,-88959
202507,Actual,MSL,Central,OH-PREM,,-53375
202507,Actual,PRJ,Central,OH-PREM,,-35583
202507,Actual,LLP,Central,OH-TECH,,-71661
202507,Actual,MSL,Central,OH-TECH,,-42997
202507,Actual,PRJ,Central,OH-TECH,,-28664
202507,Actual,LLP,Central,OH-MKT,,-29653
202507,Actual,MSL,Central,OH-MKT,,-17792
202507,Actual,PRJ,Central,OH-MKT,,-11861
202507,Actual,LLP,Central,OH-PROF,,-14826
202507,Actual,MSL,Central,OH-PROF,,-8896
202507,Actual,PRJ,Central,OH-PROF,,-5931
202507,Actual,LLP,Central,OH-DEP,,-12355
202507,Actual,MSL,Central,OH-DEP,,-7413
202507,Actual,PRJ,Central,OH-DEP,,-4942
202507,Actual,LLP,Central,OH-OTHER,,-11367
202507,Actual,MSL,Central,OH-OTHER,,-6820
202507,Actual,PRJ,Central,OH-OTHER,,-4547
202507,Budget,MSL,Managed Services,REV-MAN,Peverel Group,669726
202507,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-268438
202507,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77638
202507,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20142
202507,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,544153
202507,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-226083
202507,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65388
202507,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-16964
202507,Budget,MSL,Managed Services,REV-MAN,Trentham Group,313934
202507,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-132734
202507,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38390
202507,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9960
202507,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,188360
202507,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-96208
202507,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27826
202507,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7219
202507,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,125574
202507,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59537
202507,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17219
202507,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4467
202507,Budget,LLP,Advisory,REV-ADV,Oakline Foods,434663
202507,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-221211
202507,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-63979
202507,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16598
202507,Budget,LLP,Advisory,REV-ADV,Bramwell Media,377057
202507,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-142145
202507,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-41112
202507,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10666
202507,Budget,LLP,Advisory,REV-ADV,Marrow Klein,246134
202507,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-87377
202507,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25271
202507,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6556
202507,Budget,LLP,Advisory,REV-ADV,Vantis Retail,178055
202507,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65819
202507,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-19036
202507,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4939
202507,Budget,PRJ,Projects,REV-PRJ,Harding & Co,440233
202507,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-203109
202507,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58744
202507,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15240
202507,Budget,PRJ,Projects,REV-PRJ,Delphi Works,224800
202507,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108659
202507,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31426
202507,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8153
202507,Budget,PRJ,Projects,REV-PRJ,Corven Group,168600
202507,Budget,PRJ,Projects,DC-STAFF,Corven Group,-79022
202507,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22855
202507,Budget,PRJ,Projects,DC-EXP,Corven Group,-5929
202507,Budget,LLP,Support,REV-SUP,Kelby Foods,149915
202507,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75680
202507,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21888
202507,Budget,LLP,Support,DC-EXP,Kelby Foods,-5679
202507,Budget,LLP,Support,REV-SUP,Ashfield Care,109937
202507,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56304
202507,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16285
202507,Budget,LLP,Support,DC-EXP,Ashfield Care,-4225
202507,Budget,LLP,Support,REV-SUP,Nyle Distribution,99943
202507,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54849
202507,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15863
202507,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4116
202507,Budget,LLP,Support,REV-SUP,Castleton Retail,90948
202507,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41246
202507,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11929
202507,Budget,LLP,Support,DC-EXP,Castleton Retail,-3095
202507,Budget,LLP,Central,OH-ADMIN,,-252029
202507,Budget,MSL,Central,OH-ADMIN,,-151217
202507,Budget,PRJ,Central,OH-ADMIN,,-100811
202507,Budget,LLP,Central,OH-PREM,,-84817
202507,Budget,MSL,Central,OH-PREM,,-50890
202507,Budget,PRJ,Central,OH-PREM,,-33927
202507,Budget,LLP,Central,OH-TECH,,-72701
202507,Budget,MSL,Central,OH-TECH,,-43620
202507,Budget,PRJ,Central,OH-TECH,,-29080
202507,Budget,LLP,Central,OH-MKT,,-43620
202507,Budget,MSL,Central,OH-MKT,,-26172
202507,Budget,PRJ,Central,OH-MKT,,-17448
202507,Budget,LLP,Central,OH-PROF,,-21810
202507,Budget,MSL,Central,OH-PROF,,-13086
202507,Budget,PRJ,Central,OH-PROF,,-8724
202507,Budget,LLP,Central,OH-OTHER,,-48467
202507,Budget,MSL,Central,OH-OTHER,,-29080
202507,Budget,PRJ,Central,OH-OTHER,,-19387
202508,Actual,MSL,Managed Services,REV-MAN,Peverel Group,614387
202508,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-250659
202508,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-72496
202508,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-18808
202508,Actual,MSL,Managed Services,REV-MAN,Castleton Retail,499190
202508,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-210978
202508,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-61020
202508,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-15831
202508,Actual,MSL,Managed Services,REV-MAN,Trentham Group,287994
202508,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-123829
202508,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-35814
202508,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9291
202508,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,172796
202508,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-89497
202508,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-25884
202508,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6715
202508,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,115198
202508,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55442
202508,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16035
202508,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4160
202508,Actual,LLP,Advisory,REV-ADV,Oakline Foods,398392
202508,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-205516
202508,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59440
202508,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15421
202508,Actual,LLP,Advisory,REV-ADV,Bramwell Media,345593
202508,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-132682
202508,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38374
202508,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-9956
202508,Actual,LLP,Advisory,REV-ADV,Marrow Klein,225595
202508,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-81651
202508,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23615
202508,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6127
202508,Actual,LLP,Advisory,REV-ADV,Vantis Retail,163197
202508,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61459
202508,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17775
202508,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4612
202508,Actual,PRJ,Projects,REV-PRJ,Harding  & Co,451191
202508,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-222588
202508,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64377
202508,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16702
202508,Actual,PRJ,Projects,REV-PRJ,Delphi Works,230395
202508,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-118728
202508,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34339
202508,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8909
202508,Actual,PRJ,Projects,REV-PRJ,Corven Group,172796
202508,Actual,PRJ,Projects,DC-STAFF,Corven Group,-86513
202508,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25021
202508,Actual,PRJ,Projects,DC-EXP,Corven Group,-6491
202508,Actual,LLP,Support,REV-SUP,Kelby Foods,143997
202508,Actual,LLP,Support,DC-STAFF,Kelby Foods,-73784
202508,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21340
202508,Actual,LLP,Support,DC-EXP,Kelby Foods,-5536
202508,Actual,LLP,Support,REV-SUP,Ashfield Care,105598
202508,Actual,LLP,Support,DC-STAFF,Ashfield Care,-54882
202508,Actual,LLP,Support,DC-SUBS,Ashfield Care,-15873
202508,Actual,LLP,Support,DC-EXP,Ashfield Care,-4118
202508,Actual,LLP,Support,REV-SUP,Nyle Distribution,95998
202508,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53412
202508,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15448
202508,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4008
202508,Actual,LLP,Support,REV-SUP,Castleton Retail,87358
202508,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40280
202508,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11650
202508,Actual,LLP,Support,DC-EXP,Castleton Retail,-3022
202508,Actual,LLP,Central,OH-ADMIN,,-268795
202508,Actual,MSL,Central,OH-ADMIN,,-161277
202508,Actual,PRJ,Central,OH-ADMIN,,-107518
202508,Actual,LLP,Central,OH-PREM,,-86398
202508,Actual,MSL,Central,OH-PREM,,-51839
202508,Actual,PRJ,Central,OH-PREM,,-34559
202508,Actual,LLP,Central,OH-TECH,,-69599
202508,Actual,MSL,Central,OH-TECH,,-41759
202508,Actual,PRJ,Central,OH-TECH,,-27839
202508,Actual,LLP,Central,OH-MKT,,-28799
202508,Actual,MSL,Central,OH-MKT,,-17280
202508,Actual,PRJ,Central,OH-MKT,,-11520
202508,Actual,LLP,Central,OH-PROF,,-14400
202508,Actual,MSL,Central,OH-PROF,,-8640
202508,Actual,PRJ,Central,OH-PROF,,-5760
202508,Actual,LLP,Central,OH-DEP,,-12000
202508,Actual,MSL,Central,OH-DEP,,-7200
202508,Actual,PRJ,Central,OH-DEP,,-4800
202508,Actual,LLP,Central,OH-OTHER,,-11040
202508,Actual,MSL,Central,OH-OTHER,,-6624
202508,Actual,PRJ,Central,OH-OTHER,,-4416
202508,Budget,MSL,Managed Services,REV-MAN,Peverel Group,667680
202508,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-267618
202508,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77401
202508,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20080
202508,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,542490
202508,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-225392
202508,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65189
202508,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-16912
202508,Budget,MSL,Managed Services,REV-MAN,Trentham Group,312975
202508,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-132328
202508,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38272
202508,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9929
202508,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,187785
