date,rule_id,feed_code,run_seq,units_checked,units_failed,minutes_late
2026-04-28,R-015,LOY,1,1850741,0,
2026-04-28,R-016,ECOM,1,990539,0,
2026-04-28,R-017,EDI,1,3,0,0
2026-04-28,R-018,EDI,1,8838,0,
2026-04-28,R-019,EDI,1,8838,0,
2026-04-28,R-020,EDI,1,8838,0,
2026-04-28,R-022,EDI,1,1581227,0,
2026-04-28,R-023,ECOM,1,1,0,0
2026-04-28,R-024,GL,1,89944,0,
2026-04-28,R-025,GL,1,89944,0,
2026-04-28,R-026,GL,1,39940850,0,
2026-04-28,R-027,LOG,1,31472,0,
2026-04-28,R-028,LOG,1,2,0,13
2026-04-28,R-029,LOG,1,31472,0,
2026-04-28,R-030,LOG,1,31472,0,
2026-04-28,R-031,LOG,1,31472,0,
2026-04-28,R-032,LOY,1,1,0,0
2026-04-28,R-033,LOY,1,1850741,0,
2026-04-28,R-034,LOY,1,1850741,0,
2026-04-28,R-035,PRD,1,83943,0,
2026-04-28,R-036,PRD,1,1,0,0
2026-04-28,R-037,PRD,1,83943,0,
2026-04-28,R-038,PRD,1,83943,0,
2026-04-28,R-039,PRD,1,83943,0,
2026-04-28,R-040,STO,1,641,0,
2026-04-28,R-041,STO,1,1,0,0
2026-04-28,R-042,STO,1,641,0,
2026-04-28,R-043,STO,1,641,0,
2026-04-28,R-044,STO,1,641,0,
2026-04-28,R-045,ECOM,1,139100,0,
2026-04-28,R-046,ECOM,1,139100,0,
2026-04-28,R-047,EDI,1,8838,0,
2026-04-28,R-048,POS,1,2154761,0,
2026-04-29,R-001,POS,1,2173345,0,
2026-04-29,R-002,POS,1,4,0,0
2026-04-29,R-003,POS,1,2173345,0,
2026-04-29,R-004,POS,1,16703850,0,
2026-04-29,R-005,POS,1,2173345,0,
2026-04-29,R-006,POS,1,2173345,0,
2026-04-29,R-007,ECOM,1,135971,0,
2026-04-29,R-008,ECOM,1,135971,0,
2026-04-29,R-009,ECOM,1,135971,0,
2026-04-29,R-010,GL,1,93160,0,
2026-04-29,R-011,GL,1,93160,0,
2026-04-29,R-012,GL,1,1,0,0
2026-04-29,R-013,LOY,1,1851053,0,
2026-04-29,R-014,LOY,1,1851053,3461,
2026-04-29,R-015,LOY,1,1851053,0,
2026-04-29,R-016,ECOM,1,957599,0,
2026-04-29,R-017,EDI,1,3,0,0
2026-04-29,R-018,EDI,1,8582,0,
2026-04-29,R-019,EDI,1,8582,0,
2026-04-29,R-020,EDI,1,8582,0,
2026-04-29,R-022,EDI,1,1533426,0,
2026-04-29,R-023,ECOM,1,1,0,0
2026-04-29,R-024,GL,1,93160,0,
2026-04-29,R-025,GL,1,93160,0,
2026-04-29,R-026,GL,1,41425931,0,
2026-04-29,R-027,LOG,1,29810,0,
2026-04-29,R-028,LOG,1,2,0,0
2026-04-29,R-029,LOG,1,29810,0,
2026-04-29,R-030,LOG,1,29810,0,
2026-04-29,R-031,LOG,1,29810,0,
2026-04-29,R-032,LOY,1,1,0,0
2026-04-29,R-033,LOY,1,1851053,0,
2026-04-29,R-034,LOY,1,1851053,0,
2026-04-29,R-035,PRD,1,83955,0,
2026-04-29,R-036,PRD,1,1,0,0
2026-04-29,R-037,PRD,1,83955,0,
2026-04-29,R-038,PRD,1,83955,0,
2026-04-29,R-039,PRD,1,83955,0,
2026-04-29,R-040,STO,1,641,0,
2026-04-29,R-041,STO,1,1,0,0
2026-04-29,R-042,STO,1,641,0,
2026-04-29,R-043,STO,1,641,0,
2026-04-29,R-044,STO,1,641,0,
2026-04-29,R-045,ECOM,1,135971,0,
2026-04-29,R-046,ECOM,1,135971,0,
2026-04-29,R-047,EDI,1,8582,0,
2026-04-29,R-048,POS,1,2173345,0,
2026-04-30,R-001,POS,1,2293213,0,
2026-04-30,R-002,POS,1,4,0,0
2026-04-30,R-003,POS,1,2293213,0,
2026-04-30,R-004,POS,1,17500467,0,
2026-04-30,R-005,POS,1,2293213,0,
2026-04-30,R-006,POS,1,2293213,0,
2026-04-30,R-007,ECOM,1,141876,0,
2026-04-30,R-008,ECOM,1,141876,0,
2026-04-30,R-009,ECOM,1,141876,0,
2026-04-30,R-010,GL,1,90914,0,
2026-04-30,R-011,GL,1,90914,0,
2026-04-30,R-012,GL,1,1,0,0
2026-04-30,R-013,LOY,1,1851399,0,
2026-04-30,R-014,LOY,1,1851399,4377,
2026-04-30,R-015,LOY,1,1851399,0,
2026-04-30,R-016,ECOM,1,1004628,0,
2026-04-30,R-017,EDI,1,3,0,0
2026-04-30,R-018,EDI,1,8632,0,
2026-04-30,R-019,EDI,1,8632,0,
2026-04-30,R-020,EDI,1,8632,0,
2026-04-30,R-022,EDI,1,1539096,0,
2026-04-30,R-023,ECOM,1,1,0,0
2026-04-30,R-024,GL,1,90914,0,
2026-04-30,R-025,GL,1,90914,0,
2026-04-30,R-026,GL,1,40263084,0,
2026-04-30,R-027,LOG,1,30727,0,
2026-04-30,R-028,LOG,1,2,0,0
2026-04-30,R-029,LOG,1,30727,0,
2026-04-30,R-030,LOG,1,30727,0,
2026-04-30,R-031,LOG,1,30727,0,
2026-04-30,R-032,LOY,1,1,0,0
2026-04-30,R-033,LOY,1,1851399,0,
2026-04-30,R-034,LOY,1,1851399,0,
2026-04-30,R-035,PRD,1,83956,0,
2026-04-30,R-036,PRD,1,1,0,0
2026-04-30,R-037,PRD,1,83956,0,
2026-04-30,R-038,PRD,1,83956,0,
2026-04-30,R-039,PRD,1,83956,0,
2026-04-30,R-040,STO,1,641,0,
2026-04-30,R-041,STO,1,1,0,0
2026-04-30,R-042,STO,1,641,0,
2026-04-30,R-043,STO,1,641,0,
2026-04-30,R-044,STO,1,641,0,
2026-04-30,R-045,ECOM,1,141876,0,
2026-04-30,R-046,ECOM,1,141876,0,
2026-04-30,R-047,EDI,1,8632,0,
2026-04-30,R-048,POS,1,2293213,0,
2026-05-01,R-001,POS,1,2577878,0,
2026-05-01,R-002,POS,1,4,0,0
2026-05-01,R-003,POS,1,2577878,0,
2026-05-01,R-004,POS,1,19637097,0,
2026-05-01,R-005,POS,1,2577878,0,
2026-05-01,R-006,POS,1,2577878,0,
2026-05-01,R-007,ECOM,1,141334,0,
2026-05-01,R-008,ECOM,1,141334,0,
2026-05-01,R-009,ECOM,1,141334,0,
2026-05-01,R-010,GL,1,97173,0,
2026-05-01,R-011,GL,1,97173,0,
2026-05-01,R-012,GL,1,1,0,0
2026-05-01,R-013,LOY,1,1851721,0,
2026-05-01,R-014,LOY,1,1851721,3506,
2026-05-01,R-015,LOY,1,1851721,0,
2026-05-01,R-016,ECOM,1,997250,0,
2026-05-01,R-017,EDI,1,3,0,0
2026-05-01,R-018,EDI,1,8725,0,
2026-05-01,R-019,EDI,1,8725,0,
2026-05-01,R-020,EDI,1,8725,0,
2026-05-01,R-022,EDI,1,1556128,0,
2026-05-01,R-023,ECOM,1,1,0,0
2026-05-01,R-024,GL,1,97173,0,
2026-05-01,R-025,GL,1,97173,0,
2026-05-01,R-026,GL,1,43211475,0,
2026-05-01,R-027,LOG,1,31235,0,
2026-05-01,R-028,LOG,1,2,0,0
2026-05-01,R-029,LOG,1,31235,0,
2026-05-01,R-030,LOG,1,31235,0,
2026-05-01,R-031,LOG,1,31235,0,
2026-05-01,R-032,LOY,1,1,0,0
2026-05-01,R-033,LOY,1,1851721,0,
2026-05-01,R-034,LOY,1,1851721,0,
2026-05-01,R-035,PRD,1,83959,0,
2026-05-01,R-036,PRD,1,1,0,0
2026-05-01,R-037,PRD,1,83959,0,
2026-05-01,R-038,PRD,1,83959,0,
2026-05-01,R-039,PRD,1,83959,0,
2026-05-01,R-040,STO,1,641,0,
2026-05-01,R-041,STO,1,1,0,0
2026-05-01,R-042,STO,1,641,0,
2026-05-01,R-043,STO,1,641,0,
2026-05-01,R-044,STO,1,641,0,
2026-05-01,R-045,ECOM,1,141334,0,
2026-05-01,R-046,ECOM,1,141334,0,
2026-05-01,R-047,EDI,1,8725,0,
2026-05-01,R-048,POS,1,2577878,0,
2026-05-02,R-001,POS,1,2924586,0,
2026-05-02,R-002,POS,1,4,0,0
2026-05-02,R-003,POS,1,2924586,0,
2026-05-02,R-004,POS,1,22318194,0,
2026-05-02,R-005,POS,1,2924586,0,
2026-05-02,R-006,POS,1,2924586,0,
2026-05-02,R-007,ECOM,1,133214,0,
2026-05-02,R-008,ECOM,1,133214,0,
2026-05-02,R-009,ECOM,1,133214,0,
2026-05-02,R-013,LOY,1,1852117,0,
2026-05-02,R-014,LOY,1,1852117,3731,
2026-05-02,R-015,LOY,1,1852117,0,
2026-05-02,R-016,ECOM,1,943949,0,
2026-05-02,R-017,EDI,1,3,0,0
2026-05-02,R-018,EDI,1,7822,0,
2026-05-02,R-019,EDI,1,7822,0,
2026-05-02,R-020,EDI,1,7822,0,
2026-05-02,R-022,EDI,1,1394658,0,
2026-05-02,R-023,ECOM,1,1,0,0
2026-05-02,R-027,LOG,1,27853,0,
2026-05-02,R-028,LOG,1,2,0,0
2026-05-02,R-029,LOG,1,27853,0,
2026-05-02,R-030,LOG,1,27853,0,
2026-05-02,R-031,LOG,1,27853,0,
2026-05-02,R-032,LOY,1,1,0,0
2026-05-02,R-033,LOY,1,1852117,0,
2026-05-02,R-034,LOY,1,1852117,0,
2026-05-02,R-035,PRD,1,83967,0,
2026-05-02,R-036,PRD,1,1,0,0
2026-05-02,R-037,PRD,1,83967,0,
2026-05-02,R-038,PRD,1,83967,0,
2026-05-02,R-039,PRD,1,83967,0,
2026-05-02,R-040,STO,1,641,0,
2026-05-02,R-041,STO,1,1,0,0
2026-05-02,R-042,STO,1,641,0,
2026-05-02,R-043,STO,1,641,0,
2026-05-02,R-044,STO,1,641,0,
2026-05-02,R-045,ECOM,1,133214,0,
2026-05-02,R-046,ECOM,1,133214,0,
2026-05-02,R-047,EDI,1,7822,0,
2026-05-02,R-048,POS,1,2924586,0,
2026-05-03,R-001,POS,1,2431654,0,
2026-05-03,R-002,POS,1,4,0,0
2026-05-03,R-003,POS,1,2431654,0,
2026-05-03,R-004,POS,1,18488276,0,
2026-05-03,R-005,POS,1,2431654,0,
2026-05-03,R-006,POS,1,2431654,0,
2026-05-03,R-007,ECOM,1,148563,0,
2026-05-03,R-008,ECOM,1,148563,0,
2026-05-03,R-009,ECOM,1,148563,0,
2026-05-03,R-013,LOY,1,1852483,0,
2026-05-03,R-014,LOY,1,1852483,4213,
2026-05-03,R-015,LOY,1,1852483,0,
2026-05-03,R-016,ECOM,1,1052499,0,
2026-05-03,R-023,ECOM,1,1,0,0
2026-05-03,R-027,LOG,1,21474,0,
2026-05-03,R-028,LOG,1,2,0,0
2026-05-03,R-029,LOG,1,21474,0,
2026-05-03,R-030,LOG,1,21474,0,
2026-05-03,R-031,LOG,1,21474,0,
2026-05-03,R-032,LOY,1,1,0,0
2026-05-03,R-033,LOY,1,1852483,0,
2026-05-03,R-034,LOY,1,1852483,0,
2026-05-03,R-035,PRD,1,83975,0,
2026-05-03,R-036,PRD,1,1,0,0
2026-05-03,R-037,PRD,1,83975,0,
2026-05-03,R-038,PRD,1,83975,0,
2026-05-03,R-039,PRD,1,83975,0,
2026-05-03,R-040,STO,1,641,0,
2026-05-03,R-041,STO,1,1,0,0
2026-05-03,R-042,STO,1,641,0,
2026-05-03,R-043,STO,1,641,0,
2026-05-03,R-044,STO,1,641,0,
2026-05-03,R-045,ECOM,1,148563,0,
2026-05-03,R-046,ECOM,1,148563,0,
2026-05-03,R-048,POS,1,2431654,0,
2026-05-04,R-001,POS,1,2231305,0,
2026-05-04,R-002,POS,1,4,0,0
2026-05-04,R-003,POS,1,2231305,0,
2026-05-04,R-004,POS,1,16969330,0,
2026-05-04,R-005,POS,1,2231305,0,
2026-05-04,R-006,POS,1,2231305,0,
2026-05-04,R-007,ECOM,1,151408,0,
2026-05-04,R-008,ECOM,1,151408,0,
2026-05-04,R-009,ECOM,1,151408,0,
2026-05-04,R-010,GL,1,89429,0,
2026-05-04,R-011,GL,1,89429,0,
2026-05-04,R-012,GL,1,1,0,0
2026-05-04,R-013,LOY,1,1852845,0,
2026-05-04,R-014,LOY,1,1852845,4102,
2026-05-04,R-015,LOY,1,1852845,0,
2026-05-04,R-016,ECOM,1,1070091,0,
2026-05-04,R-017,EDI,1,3,0,0
2026-05-04,R-018,EDI,1,9891,0,
2026-05-04,R-019,EDI,1,9891,0,
2026-05-04,R-020,EDI,1,9891,0,
2026-05-04,R-022,EDI,1,1773436,0,
2026-05-04,R-023,ECOM,1,1,0,0
2026-05-04,R-024,GL,1,89429,0,
2026-05-04,R-025,GL,1,89429,0,
2026-05-04,R-026,GL,1,39569042,0,
2026-05-04,R-027,LOG,1,31424,0,
2026-05-04,R-028,LOG,1,2,0,0
2026-05-04,R-029,LOG,1,31424,0,
2026-05-04,R-030,LOG,1,31424,0,
2026-05-04,R-031,LOG,1,31424,0,
2026-05-04,R-032,LOY,1,1,0,0
2026-05-04,R-033,LOY,1,1852845,0,
2026-05-04,R-034,LOY,1,1852845,0,
2026-05-04,R-035,PRD,1,83979,0,
2026-05-04,R-036,PRD,1,1,0,0
2026-05-04,R-037,PRD,1,83979,0,
2026-05-04,R-038,PRD,1,83979,0,
2026-05-04,R-039,PRD,1,83979,0,
2026-05-04,R-040,STO,1,641,0,
2026-05-04,R-041,STO,1,1,0,0
2026-05-04,R-042,STO,1,641,0,
2026-05-04,R-043,STO,1,641,0,
2026-05-04,R-044,STO,1,641,0,
2026-05-04,R-045,ECOM,1,151408,0,
2026-05-04,R-046,ECOM,1,151408,0,
2026-05-04,R-047,EDI,1,9891,0,
2026-05-04,R-048,POS,1,2231305,0,
2026-05-05,R-001,POS,1,2144744,0,
2026-05-05,R-002,POS,1,4,0,0
2026-05-05,R-003,POS,1,2144744,0,
2026-05-05,R-004,POS,1,16336469,0,
2026-05-05,R-005,POS,1,2144744,0,
2026-05-05,R-006,POS,1,2144744,0,
2026-05-05,R-007,ECOM,1,144740,0,
2026-05-05,R-008,ECOM,1,144740,0,
2026-05-05,R-009,ECOM,1,144740,0,
2026-05-05,R-010,GL,1,90646,0,
2026-05-05,R-011,GL,1,90646,0,
2026-05-05,R-012,GL,1,1,0,0
2026-05-05,R-013,LOY,1,1853141,0,
2026-05-05,R-014,LOY,1,1853141,3668,
2026-05-05,R-015,LOY,1,1853141,0,
2026-05-05,R-016,ECOM,1,1022629,0,
2026-05-05,R-017,EDI,1,3,0,0
2026-05-05,R-018,EDI,1,8898,0,
2026-05-05,R-019,EDI,1,8898,0,
2026-05-05,R-020,EDI,1,8898,0,
2026-05-05,R-022,EDI,1,1590968,0,
2026-05-05,R-023,ECOM,1,1,0,0
2026-05-05,R-024,GL,1,90646,0,
2026-05-05,R-025,GL,1,90646,0,
2026-05-05,R-026,GL,1,40054684,0,
2026-05-05,R-027,LOG,1,30942,0,
2026-05-05,R-028,LOG,1,2,0,0
2026-05-05,R-029,LOG,1,30942,0,
2026-05-05,R-030,LOG,1,30942,0,
2026-05-05,R-031,LOG,1,30942,0,
2026-05-05,R-032,LOY,1,1,0,0
2026-05-05,R-033,LOY,1,1853141,0,
2026-05-05,R-034,LOY,1,1853141,0,
2026-05-05,R-035,PRD,1,83984,0,
2026-05-05,R-036,PRD,1,1,0,0
2026-05-05,R-037,PRD,1,83984,0,
2026-05-05,R-038,PRD,1,83984,0,
2026-05-05,R-039,PRD,1,83984,0,
2026-05-05,R-040,STO,1,641,0,
2026-05-05,R-041,STO,1,1,0,0
2026-05-05,R-042,STO,1,641,0,
2026-05-05,R-043,STO,1,641,0,
2026-05-05,R-044,STO,1,641,0,
2026-05-05,R-045,ECOM,1,144740,0,
2026-05-05,R-046,ECOM,1,144740,0,
2026-05-05,R-047,EDI,1,8898,0,
2026-05-05,R-048,POS,1,2144744,0,
2026-05-06,R-001,POS,1,2177681,0,
2026-05-06,R-002,POS,1,4,0,0
2026-05-06,R-003,POS,1,2177681,0,
2026-05-06,R-004,POS,1,16565778,0,
2026-05-06,R-005,POS,1,2177681,0,
2026-05-06,R-006,POS,1,2177681,0,
2026-05-06,R-007,ECOM,1,138176,0,
2026-05-06,R-008,ECOM,1,138176,0,
2026-05-06,R-009,ECOM,1,138176,0,
2026-05-06,R-010,GL,1,93124,0,
2026-05-06,R-011,GL,1,93124,0,
2026-05-06,R-012,GL,1,1,0,0
2026-05-06,R-013,LOY,1,1853442,0,
2026-05-06,R-014,LOY,1,1853442,4316,
2026-05-06,R-015,LOY,1,1853442,0,
2026-05-06,R-016,ECOM,1,973028,0,
2026-05-06,R-017,EDI,1,3,0,0
2026-05-06,R-018,EDI,1,8635,0,
2026-05-06,R-019,EDI,1,8635,0,
2026-05-06,R-020,EDI,1,8635,0,
2026-05-06,R-022,EDI,1,1532940,0,
2026-05-06,R-023,ECOM,1,1,0,0
2026-05-06,R-024,GL,1,93124,0,
2026-05-06,R-025,GL,1,93124,0,
2026-05-06,R-026,GL,1,41105384,0,
2026-05-06,R-027,LOG,1,29507,0,
2026-05-06,R-028,LOG,1,2,0,0
2026-05-06,R-029,LOG,1,29507,0,
2026-05-06,R-030,LOG,1,29507,0,
2026-05-06,R-031,LOG,1,29507,0,
2026-05-06,R-032,LOY,1,1,0,0
2026-05-06,R-033,LOY,1,1853442,0,
2026-05-06,R-034,LOY,1,1853442,0,
2026-05-06,R-035,PRD,1,83992,0,
2026-05-06,R-036,PRD,1,1,0,0
2026-05-06,R-037,PRD,1,83992,0,
2026-05-06,R-038,PRD,1,83992,0,
2026-05-06,R-039,PRD,1,83992,0,
2026-05-06,R-040,STO,1,641,0,
2026-05-06,R-041,STO,1,1,0,0
2026-05-06,R-042,STO,1,641,0,
2026-05-06,R-043,STO,1,641,0,
2026-05-06,R-044,STO,1,641,0,
2026-05-06,R-045,ECOM,1,138176,0,
2026-05-06,R-046,ECOM,1,138176,0,
2026-05-06,R-047,EDI,1,8635,0,
2026-05-06,R-048,POS,1,2177681,0,
2026-05-07,R-001,POS,1,2363661,0,
2026-05-07,R-002,POS,1,4,0,0
2026-05-07,R-003,POS,1,2363661,0,
2026-05-07,R-004,POS,1,18086969,0,
2026-05-07,R-005,POS,1,2363661,0,
2026-05-07,R-006,POS,1,2363661,0,
2026-05-07,R-007,ECOM,1,143064,0,
2026-05-07,R-008,ECOM,1,143064,0,
2026-05-07,R-009,ECOM,1,143064,0,
2026-05-07,R-010,GL,1,90413,0,
2026-05-07,R-011,GL,1,90413,0,
2026-05-07,R-012,GL,1,1,0,0
2026-05-07,R-013,LOY,1,1853833,0,
2026-05-07,R-014,LOY,1,1853833,3996,
2026-05-07,R-015,LOY,1,1853833,0,
2026-05-07,R-016,ECOM,1,1009987,0,
2026-05-07,R-017,EDI,1,3,0,6
2026-05-07,R-018,EDI,1,8500,0,
2026-05-07,R-019,EDI,1,8500,0,
2026-05-07,R-020,EDI,1,8500,0,
2026-05-07,R-022,EDI,1,1520302,0,
2026-05-07,R-023,ECOM,1,1,0,0
2026-05-07,R-024,GL,1,90413,0,
2026-05-07,R-025,GL,1,90413,0,
2026-05-07,R-026,GL,1,39998930,0,
2026-05-07,R-027,LOG,1,30206,0,
2026-05-07,R-028,LOG,1,2,0,0
2026-05-07,R-029,LOG,1,30206,0,
2026-05-07,R-030,LOG,1,30206,0,
2026-05-07,R-031,LOG,1,30206,0,
2026-05-07,R-032,LOY,1,1,0,0
2026-05-07,R-033,LOY,1,1853833,0,
2026-05-07,R-034,LOY,1,1853833,0,
2026-05-07,R-035,PRD,1,84000,0,
2026-05-07,R-036,PRD,1,1,0,0
2026-05-07,R-037,PRD,1,84000,0,
2026-05-07,R-038,PRD,1,84000,0,
2026-05-07,R-039,PRD,1,84000,0,
2026-05-07,R-040,STO,1,641,0,
2026-05-07,R-041,STO,1,1,0,0
2026-05-07,R-042,STO,1,641,0,
2026-05-07,R-043,STO,1,641,0,
2026-05-07,R-044,STO,1,641,0,
2026-05-07,R-045,ECOM,1,143064,0,
2026-05-07,R-046,ECOM,1,143064,0,
2026-05-07,R-047,EDI,1,8500,0,
2026-05-07,R-048,POS,1,2363661,0,
2026-05-08,R-001,POS,1,2650738,0,
2026-05-08,R-002,POS,1,4,0,0
2026-05-08,R-003,POS,1,2650738,0,
2026-05-08,R-004,POS,1,20335683,0,
2026-05-08,R-005,POS,1,2650738,0,
2026-05-08,R-006,POS,1,2650738,0,
2026-05-08,R-007,ECOM,1,143977,0,
2026-05-08,R-008,ECOM,1,143977,0,
2026-05-08,R-009,ECOM,1,143977,0,
2026-05-08,R-010,GL,1,93944,0,
2026-05-08,R-011,GL,1,93944,0,
2026-05-08,R-012,GL,1,1,0,0
2026-05-08,R-013,LOY,1,1854223,0,
2026-05-08,R-014,LOY,1,1854223,3848,
2026-05-08,R-015,LOY,1,1854223,0,
2026-05-08,R-016,ECOM,1,1017925,0,
2026-05-08,R-017,EDI,1,3,0,0
2026-05-08,R-018,EDI,1,9082,0,
2026-05-08,R-019,EDI,1,9082,0,
2026-05-08,R-020,EDI,1,9082,0,
2026-05-08,R-022,EDI,1,1619984,0,
2026-05-08,R-023,ECOM,1,1,0,0
2026-05-08,R-024,GL,1,93944,0,
2026-05-08,R-025,GL,1,93944,0,
2026-05-08,R-026,GL,1,41802767,0,
2026-05-08,R-027,LOG,1,31898,0,
2026-05-08,R-028,LOG,1,2,0,0
2026-05-08,R-029,LOG,1,31898,0,
2026-05-08,R-030,LOG,1,31898,0,
2026-05-08,R-031,LOG,1,31898,0,
2026-05-08,R-032,LOY,1,1,0,0
2026-05-08,R-033,LOY,1,1854223,0,
2026-05-08,R-034,LOY,1,1854223,0,
2026-05-08,R-035,PRD,1,84001,0,
2026-05-08,R-036,PRD,1,1,0,0
2026-05-08,R-037,PRD,1,84001,0,
2026-05-08,R-038,PRD,1,84001,0,
2026-05-08,R-039,PRD,1,84001,0,
2026-05-08,R-040,STO,1,641,0,
2026-05-08,R-041,STO,1,1,0,0
2026-05-08,R-042,STO,1,641,0,
2026-05-08,R-043,STO,1,641,0,
2026-05-08,R-044,STO,1,641,0,
2026-05-08,R-045,ECOM,1,143977,0,
2026-05-08,R-046,ECOM,1,143977,0,
2026-05-08,R-047,EDI,1,9082,0,
2026-05-08,R-048,POS,1,2650738,0,
2026-05-09,R-001,POS,1,2959282,0,
2026-05-09,R-002,POS,1,4,0,0
2026-05-09,R-003,POS,1,2959282,0,
2026-05-09,R-004,POS,1,22702473,0,
2026-05-09,R-005,POS,1,2959282,0,
2026-05-09,R-006,POS,1,2959282,0,
2026-05-09,R-007,ECOM,1,133626,0,
2026-05-09,R-008,ECOM,1,133626,0,
2026-05-09,R-009,ECOM,1,133626,0,
2026-05-09,R-013,LOY,1,1854615,0,
2026-05-09,R-014,LOY,1,1854615,4025,
2026-05-09,R-015,LOY,1,1854615,0,
2026-05-09,R-016,ECOM,1,948844,0,
2026-05-09,R-017,EDI,1,3,0,0
2026-05-09,R-018,EDI,1,7972,0,
2026-05-09,R-019,EDI,1,7972,0,
2026-05-09,R-020,EDI,1,7972,0,
2026-05-09,R-022,EDI,1,1426726,0,
2026-05-09,R-023,ECOM,1,1,0,0
2026-05-09,R-027,LOG,1,28816,0,
2026-05-09,R-028,LOG,1,2,0,0
2026-05-09,R-029,LOG,1,28816,0,
2026-05-09,R-030,LOG,1,28816,0,
2026-05-09,R-031,LOG,1,28816,0,
2026-05-09,R-032,LOY,1,1,0,0
2026-05-09,R-033,LOY,1,1854615,0,
2026-05-09,R-034,LOY,1,1854615,0,
2026-05-09,R-035,PRD,1,84005,0,
2026-05-09,R-036,PRD,1,1,0,0
2026-05-09,R-037,PRD,1,84005,0,
2026-05-09,R-038,PRD,1,84005,0,
2026-05-09,R-039,PRD,1,84005,0,
2026-05-09,R-040,STO,1,641,0,
2026-05-09,R-041,STO,1,1,0,0
2026-05-09,R-042,STO,1,641,0,
2026-05-09,R-043,STO,1,641,0,
2026-05-09,R-044,STO,1,641,0,
2026-05-09,R-045,ECOM,1,133626,0,
2026-05-09,R-046,ECOM,1,133626,0,
2026-05-09,R-047,EDI,1,7972,0,
2026-05-09,R-048,POS,1,2959282,0,
2026-05-10,R-001,POS,1,2385380,0,
2026-05-10,R-002,POS,1,4,0,0
2026-05-10,R-003,POS,1,2385380,0,
2026-05-10,R-004,POS,1,18247521,0,
2026-05-10,R-005,POS,1,2385380,0,
2026-05-10,R-006,POS,1,2385380,0,
2026-05-10,R-007,ECOM,1,151704,0,
2026-05-10,R-008,ECOM,1,151704,0,
2026-05-10,R-009,ECOM,1,151704,0,
2026-05-10,R-013,LOY,1,1854967,0,
2026-05-10,R-014,LOY,1,1854967,3750,
2026-05-10,R-015,LOY,1,1854967,0,
2026-05-10,R-016,ECOM,1,1074827,0,
2026-05-10,R-023,ECOM,1,1,0,0
2026-05-10,R-027,LOG,1,20940,0,
2026-05-10,R-028,LOG,1,2,0,0
2026-05-10,R-029,LOG,1,20940,0,
2026-05-10,R-030,LOG,1,20940,0,
2026-05-10,R-031,LOG,1,20940,0,
2026-05-10,R-032,LOY,1,1,0,0
2026-05-10,R-033,LOY,1,1854967,0,
2026-05-10,R-034,LOY,1,1854967,0,
2026-05-10,R-035,PRD,1,84005,0,
2026-05-10,R-036,PRD,1,1,0,0
2026-05-10,R-037,PRD,1,84005,0,
2026-05-10,R-038,PRD,1,84005,0,
2026-05-10,R-039,PRD,1,84005,0,
2026-05-10,R-040,STO,1,641,0,
2026-05-10,R-041,STO,1,1,0,0
2026-05-10,R-042,STO,1,641,0,
2026-05-10,R-043,STO,1,641,0,
2026-05-10,R-044,STO,1,641,0,
2026-05-10,R-045,ECOM,1,151704,0,
2026-05-10,R-046,ECOM,1,151704,0,
2026-05-10,R-048,POS,1,2385380,0,
2026-05-11,R-001,POS,1,2322423,0,
2026-05-11,R-002,POS,1,4,0,0
2026-05-11,R-003,POS,1,2322423,0,
2026-05-11,R-004,POS,1,17739976,0,
2026-05-11,R-005,POS,1,2322423,0,
2026-05-11,R-006,POS,1,2322423,0,
2026-05-11,R-007,ECOM,1,151867,0,
2026-05-11,R-008,ECOM,1,151867,0,
2026-05-11,R-009,ECOM,1,151867,0,
2026-05-11,R-010,GL,1,91625,0,
2026-05-11,R-011,GL,1,91625,0,
2026-05-11,R-012,GL,1,1,0,0
2026-05-11,R-013,LOY,1,1855359,0,
2026-05-11,R-014,LOY,1,1855359,3385,
2026-05-11,R-015,LOY,1,1855359,0,
2026-05-11,R-016,ECOM,1,1073542,0,
2026-05-11,R-017,EDI,1,3,0,0
2026-05-11,R-018,EDI,1,10088,0,
2026-05-11,R-019,EDI,1,10088,0,
2026-05-11,R-020,EDI,1,10088,0,
2026-05-11,R-022,EDI,1,1799958,0,
2026-05-11,R-023,ECOM,1,1,0,0
2026-05-11,R-024,GL,1,91625,0,
2026-05-11,R-025,GL,1,91625,0,
2026-05-11,R-026,GL,1,40626054,0,
2026-05-11,R-027,LOG,1,32108,0,
2026-05-11,R-028,LOG,1,2,0,0
2026-05-11,R-029,LOG,1,32108,0,
2026-05-11,R-030,LOG,1,32108,0,
2026-05-11,R-031,LOG,1,32108,0,
2026-05-11,R-032,LOY,1,1,0,0
2026-05-11,R-033,LOY,1,1855359,0,
2026-05-11,R-034,LOY,1,1855359,0,
2026-05-11,R-035,PRD,1,84005,0,
2026-05-11,R-036,PRD,1,1,0,0
2026-05-11,R-037,PRD,1,84005,0,
2026-05-11,R-038,PRD,1,84005,0,
2026-05-11,R-039,PRD,1,84005,0,
2026-05-11,R-040,STO,1,641,0,
2026-05-11,R-041,STO,1,1,0,0
2026-05-11,R-042,STO,1,641,0,
2026-05-11,R-043,STO,1,641,0,
2026-05-11,R-044,STO,1,641,0,
2026-05-11,R-045,ECOM,1,151867,0,
2026-05-11,R-046,ECOM,1,151867,0,
